stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,settlement,county
8220DB000065,65,Dingle Road,,53.36725464,-6.298051276,,,,,Dublin city and suburbs,County_Dublin
8220DB000066,66,Broombridge Road,,53.36727499,-6.300740346,,,,,Dublin city and suburbs,County_Dublin
8220DB000068,68,Ventry Drive,,53.36907751,-6.304245235,,,,,Dublin city and suburbs,County_Dublin
8220DB000069,69,Carnlough Road,,53.37139256,-6.303341717,,,,,Dublin city and suburbs,County_Dublin
8220DB000071,71,Ventry Park,,53.37025769,-6.304438805,,,,,Dublin city and suburbs,County_Dublin
8220DB000072,72,Ventry Drive,,53.36896993,-6.304264536,,,,,Dublin city and suburbs,County_Dublin
8220DB000073,73,Faussagh Avenue,,53.36739155,-6.300720679,,,,,Dublin city and suburbs,County_Dublin
8220DB000074,74,Faussaugh Avenue Church,,53.36720024,-6.295498814,,,,,Dublin city and suburbs,County_Dublin
8220DB000075,75,Fionnbarra GAA,,53.36654723,-6.291317319,,,,,Dublin city and suburbs,County_Dublin
8220DB000077,77,Quarry Road,,53.36130918,-6.289573652,,,,,Dublin city and suburbs,County_Dublin
8220DB000078,78,Annamoe Terrace,,53.36114922,-6.284065835,,,,,Dublin city and suburbs,County_Dublin
8220DB000079,79,Churchview Home,,53.36102125,-6.280795506,,,,,Dublin city and suburbs,County_Dublin
8220DB000080,80,Phibsborough PO,,53.36086296,-6.276053962,,,,,Dublin city and suburbs,County_Dublin
8220DB000081,81,Phibsborough,,53.36087575,-6.271966627,,,,,Dublin city and suburbs,County_Dublin
8220DB000082,82,Phibsborough,,53.3607978,-6.27154908,,,,,Dublin city and suburbs,County_Dublin
8220DB000083,83,Mater Hospital,,53.36027925,-6.265545096,,,,,Dublin city and suburbs,County_Dublin
8220DB000084,84,Leo Street,,53.36016256,-6.263701781,,,,,Dublin city and suburbs,County_Dublin
8220DB000085,85,Wellpark Avenue,,53.37395795,-6.25191343,,,,,Dublin city and suburbs,County_Dublin
8220DB000086,86,Home Farm FC,,53.37605022,-6.251166391,,,,,Dublin city and suburbs,County_Dublin
8220DB000087,87,Clare Road,,53.37675173,-6.25488029,,,,,Dublin city and suburbs,County_Dublin
8220DB000088,88,Walnut Rise,,53.37728726,-6.257699229,,,,,Dublin city and suburbs,County_Dublin
8220DB000090,90,Albert College Court,,53.38638553,-6.265265673,,,,,Dublin city and suburbs,County_Dublin
8220DB000091,91,Ballymun Road NS,,53.38842789,-6.265408142,,,,,Dublin city and suburbs,County_Dublin
8220DB000092,92,Ballymun Library,,53.38983733,-6.26467424,,,,,Dublin city and suburbs,County_Dublin
8220DB000093,93,Gateway Avenue,,53.39230147,-6.264152976,,,,,Dublin city and suburbs,County_Dublin
8220DB000094,94,Civic Centre,,53.39603476,-6.26437696,,,,,Dublin city and suburbs,County_Dublin
8220DB000102,102,Balbutcher Lane,,53.39777307,-6.267719857,,,,,Dublin city and suburbs,County_Dublin
8220DB000104,104,Poppintree Parade,,53.39975621,-6.276812945,,,,,Dublin city and suburbs,County_Dublin
8220DB000105,105,Belclare Park,,53.4029364,-6.281692696,,,,,Dublin city and suburbs,County_Dublin
8220DB000107,107,Crannogue Road,,53.4023799,-6.28049691,,,,,Dublin city and suburbs,County_Dublin
8220DB000110,110,Ard na Meala,,53.39793864,-6.268600381,,,,,Dublin city and suburbs,County_Dublin
8220DB000112,112,Civic Centre,,53.3961544,-6.26395104,,,,,Dublin city and suburbs,County_Dublin
8220DB000113,113,Trinity Comp School,,53.39226796,-6.263703255,,,,,Dublin city and suburbs,County_Dublin
8220DB000114,114,Ballymun Road,,53.39133332,-6.263711229,,,,,Dublin city and suburbs,County_Dublin
8220DB000115,115,Ballymun Road Church,,53.38796409,-6.2650361,,,,,Dublin city and suburbs,County_Dublin
8220DB000116,116,Griffith Lawns,,53.37769346,-6.25966674,,,,,Dublin city and suburbs,County_Dublin
8220DB000117,117,Walnut Rise,,53.37736591,-6.257545708,,,,,Dublin city and suburbs,County_Dublin
8220DB000118,118,Clare Road,,53.376643,-6.253592099,,,,,Dublin city and suburbs,County_Dublin
8220DB000119,119,The Village,,53.37519048,-6.250765745,,,,,Dublin city and suburbs,County_Dublin
8220DB000126,126,Nursing Home,,53.39909547,-6.264086961,,,,,Dublin city and suburbs,County_Dublin
8220DB000127,127,Nursing Home,,53.39910753,-6.263680428,,,,,Dublin city and suburbs,County_Dublin
8220DB000128,128,Glasnevin Avenue,,53.38926787,-6.265689723,,,,,Dublin city and suburbs,County_Dublin
8220DB000129,129,Glasnevin Drive,,53.38989032,-6.271422936,,,,,Dublin city and suburbs,County_Dublin
8220DB000130,130,Glasnevin Park,,53.39009201,-6.274181269,,,,,Dublin city and suburbs,County_Dublin
8220DB000131,131,Willow Park Road,,53.39038589,-6.278349237,,,,,Dublin city and suburbs,County_Dublin
8220DB000132,132,Beneavin Park,,53.39052074,-6.282719124,,,,,Dublin city and suburbs,County_Dublin
8220DB000133,133,Grove Park Road,,53.39079693,-6.286301509,,,,,Dublin city and suburbs,County_Dublin
8220DB000134,134,Sycamore Road,,53.39309459,-6.286073865,,,,,Dublin city and suburbs,County_Dublin
8220DB000136,136,McKee Road,,53.3943802,-6.289856597,,,,,Dublin city and suburbs,County_Dublin
8220DB000137,137,Clancy Avenue,,53.39231672,-6.292630795,,,,,Dublin city and suburbs,County_Dublin
8220DB000138,138,St Canice's BNS,,53.38999501,-6.291806573,,,,,Dublin city and suburbs,County_Dublin
8220DB000139,139,Grove Park Road,,53.39060146,-6.286459717,,,,,Dublin city and suburbs,County_Dublin
8220DB000140,140,Beneavin Park,,53.39063449,-6.282504047,,,,,Dublin city and suburbs,County_Dublin
8220DB000141,141,Willow Park Road,,53.39044509,-6.278091245,,,,,Dublin city and suburbs,County_Dublin
8220DB000142,142,Glasnevin Park,,53.39019829,-6.274071722,,,,,Dublin city and suburbs,County_Dublin
8220DB000143,143,Willow Park Avenue,,53.38987671,-6.26924337,,,,,Dublin city and suburbs,County_Dublin
8220DB000146,146,Na Fianna GAA Club,,53.37504013,-6.265095586,,,,,Dublin city and suburbs,County_Dublin
8220DB000147,147,Tolka Bridge,,53.37248023,-6.265830862,,,,,Dublin city and suburbs,County_Dublin
8220DB000148,148,Mobhi Road,,53.37067017,-6.268068507,,,,,Dublin city and suburbs,County_Dublin
8220DB000149,149,Tolka Bridge,,53.37313859,-6.265984466,,,,,Dublin city and suburbs,County_Dublin
8220DB000150,150,Na Fianna GAA Club,,53.37565885,-6.264995283,,,,,Dublin city and suburbs,County_Dublin
8220DB000151,151,Botanic Gardens,,53.37195526,-6.269293828,,,,,Dublin city and suburbs,County_Dublin
8220DB000153,153,Met Eireann,,53.37568851,-6.270134439,,,,,Dublin city and suburbs,County_Dublin
8220DB000154,154,St Brigid's School,,53.377259,-6.275557037,,,,,Dublin city and suburbs,County_Dublin
8220DB000155,155,Old Finglas Road,,53.37787425,-6.279575527,,,,,Dublin city and suburbs,County_Dublin
8220DB000156,156,Tolka Estate,,53.37862339,-6.281664739,,,,,Dublin city and suburbs,County_Dublin
8220DB000157,157,Glasilawn Road,,53.38041162,-6.281637825,,,,,Dublin city and suburbs,County_Dublin
8220DB000158,158,Griffith Road,,53.38148195,-6.283563954,,,,,Dublin city and suburbs,County_Dublin
8220DB000159,159,Griffith Parade,,53.38278372,-6.282835112,,,,,Dublin city and suburbs,County_Dublin
8220DB000164,164,Beneavin Road,,53.38843036,-6.280487923,,,,,Dublin city and suburbs,County_Dublin
8220DB000165,165,Beneavin Park,,53.38903487,-6.283771249,,,,,Dublin city and suburbs,County_Dublin
8220DB000166,166,Beneavin School,,53.3895836,-6.286305149,,,,,Dublin city and suburbs,County_Dublin
8220DB000167,167,Beneavin Road,,53.3901866,-6.286987585,,,,,Dublin city and suburbs,County_Dublin
8220DB000168,168,Beneavin Park,,53.38925997,-6.284423735,,,,,Dublin city and suburbs,County_Dublin
8220DB000169,169,Beneavin Court,,53.38843393,-6.28011191,,,,,Dublin city and suburbs,County_Dublin
8220DB000173,173,Glasnamana Place,,53.38212161,-6.280546748,,,,,Dublin city and suburbs,County_Dublin
8220DB000174,174,Tolka Estate,,53.38068035,-6.280950562,,,,,Dublin city and suburbs,County_Dublin
8220DB000175,175,Northland Grove,,53.37842425,-6.281567539,,,,,Dublin city and suburbs,County_Dublin
8220DB000176,176,Old Finglas Road,,53.37803204,-6.279298606,,,,,Dublin city and suburbs,County_Dublin
8220DB000177,177,Ballygall Road East,,53.38046838,-6.276224035,,,,,Dublin city and suburbs,County_Dublin
8220DB000178,178,Fitzmaurice Road,,53.38189026,-6.276346983,,,,,Dublin city and suburbs,County_Dublin
8220DB000179,179,Ballygall Road East,,53.38030343,-6.27600522,,,,,Dublin city and suburbs,County_Dublin
8220DB000181,181,Cremore Avenue,,53.37714984,-6.274223707,,,,,Dublin city and suburbs,County_Dublin
8220DB000182,182,Met Eireann,,53.37565677,-6.26980506,,,,,Dublin city and suburbs,County_Dublin
8220DB000183,183,Botanic Gardens,,53.37231593,-6.268753185,,,,,Dublin city and suburbs,County_Dublin
8220DB000184,184,Botanic Road,,53.36970368,-6.268979354,,,,,Dublin city and suburbs,County_Dublin
8220DB000185,185,St Teresa's Place,,53.36810094,-6.270021139,,,,,Dublin city and suburbs,County_Dublin
8220DB000186,186,Lindsay Grove,,53.36535534,-6.271589978,,,,,Dublin city and suburbs,County_Dublin
8220DB000187,187,Phibsborough Road,,53.36273425,-6.272447365,,,,,Dublin city and suburbs,County_Dublin
8220DB000188,188,North Circular Road,,53.36012069,-6.272583149,,,,,Dublin city and suburbs,County_Dublin
8220DB000189,189,Fire Station,,53.35716744,-6.273468816,,,,,Dublin city and suburbs,County_Dublin
8220DB000190,190,Broadstone,,53.35512573,-6.273371074,,,,,Dublin city and suburbs,County_Dublin
8220DB000191,191,Western Way,,53.35501795,-6.269033781,,,,,Dublin city and suburbs,County_Dublin
8220DB000192,192,Mountjoy Street,,53.35639721,-6.26807647,,,,,Dublin city and suburbs,County_Dublin
8220DB000193,193,Finglas Park,,53.39119631,-6.294104035,,,,,Dublin city and suburbs,County_Dublin
8220DB000194,194,Western Way,,53.35504065,-6.269979311,,,,,Dublin city and suburbs,County_Dublin
8220DB000195,195,Broadstone,,53.35501178,-6.27357098,,,,,Dublin city and suburbs,County_Dublin
8220DB000196,196,Fire Station,,53.3568839,-6.273750704,,,,,Dublin city and suburbs,County_Dublin
8220DB000197,197,Monck Place,,53.35895263,-6.273231374,,,,,Dublin city and suburbs,County_Dublin
8220DB000198,198,Phibsborough SC,,53.36162538,-6.27283781,,,,,Dublin city and suburbs,County_Dublin
8220DB000199,199,Munster Street,,53.36362181,-6.272291246,,,,,Dublin city and suburbs,County_Dublin
8220DB000200,200,Prospect Way,,53.36742269,-6.271596444,,,,,Dublin city and suburbs,County_Dublin
8220DB000201,201,Botanic Road,,53.3682911,-6.270118627,,,,,Dublin city and suburbs,County_Dublin
8220DB000202,202,Fairfield Road,,53.37008009,-6.268903978,,,,,Dublin city and suburbs,County_Dublin
8220DB000203,203,Whitehall College,,53.37639279,-6.250010028,,,,,Dublin city and suburbs,County_Dublin
8220DB000204,204,Highfield Hospital,,53.37958836,-6.246662193,,,,,Dublin city and suburbs,County_Dublin
8220DB000205,205,Iveragh Road,,53.38137533,-6.245326047,,,,,Dublin city and suburbs,County_Dublin
8220DB000206,206,Collins Avenue West,,53.38354609,-6.247476708,,,,,Dublin city and suburbs,County_Dublin
8220DB000207,207,Larkhill Road,,53.38482163,-6.249874783,,,,,Dublin city and suburbs,County_Dublin
8220DB000208,208,Glendun Road,,53.38665393,-6.247950408,,,,,Dublin city and suburbs,County_Dublin
8220DB000209,209,Larkhill Road,,53.38727111,-6.245910447,,,,,Dublin city and suburbs,County_Dublin
8220DB000210,210,Crestfield Road,,53.38759408,-6.248317728,,,,,Dublin city and suburbs,County_Dublin
8220DB000211,211,Collins Avenue,,53.38428086,-6.249160331,,,,,Dublin city and suburbs,County_Dublin
8220DB000212,212,Whitehall,,53.38319564,-6.246258398,,,,,Dublin city and suburbs,County_Dublin
8220DB000213,213,Iveragh Road,,53.38144954,-6.244872024,,,,,Dublin city and suburbs,County_Dublin
8220DB000214,214,Highfield Hospital,,53.37940848,-6.246654552,,,,,Dublin city and suburbs,County_Dublin
8220DB000215,215,Collins Avenue,,53.38187229,-6.242449429,,,,,Dublin city and suburbs,County_Dublin
8220DB000216,216,Beaumont Road,,53.38233082,-6.23819132,,,,,Dublin city and suburbs,County_Dublin
8220DB000217,217,Grace Park Court,,53.38432362,-6.236801122,,,,,Dublin city and suburbs,County_Dublin
8220DB000218,218,Shantalla Road,,53.3859239,-6.233788324,,,,,Dublin city and suburbs,County_Dublin
8220DB000220,220,Swords Road,,53.38794054,-6.244980841,,,,,Dublin city and suburbs,County_Dublin
8220DB000228,228,Shanliss Road,,53.39187739,-6.259719573,,,,,Dublin city and suburbs,County_Dublin
8220DB000233,233,Beaumont Road,,53.38582131,-6.233536994,,,,,Dublin city and suburbs,County_Dublin
8220DB000234,234,Beaumont Grove,,53.38495048,-6.234820843,,,,,Dublin city and suburbs,County_Dublin
8220DB000235,235,Collinswood,,53.38329661,-6.237249457,,,,,Dublin city and suburbs,County_Dublin
8220DB000236,236,Yellow Road,,53.38202474,-6.23815886,,,,,Dublin city and suburbs,County_Dublin
8220DB000237,237,Swords Road,,53.38203193,-6.2435252,,,,,Dublin city and suburbs,County_Dublin
8220DB000242,242,Coolgreena Road,,53.3856549,-6.232010428,,,,,Dublin city and suburbs,County_Dublin
8220DB000243,243,Lady of Mercy,,53.38578006,-6.229539675,,,,,Dublin city and suburbs,County_Dublin
8220DB000244,244,Skelly's Lane,,53.38499821,-6.223498516,,,,,Dublin city and suburbs,County_Dublin
8220DB000245,245,Whitethorn Crescent,,53.38447224,-6.219566606,,,,,Dublin city and suburbs,County_Dublin
8220DB000246,246,Artane Castle,,53.38515048,-6.216230877,,,,,Dublin city and suburbs,County_Dublin
8220DB000247,247,Ardlea Road,,53.38697616,-6.214500756,,,,,Dublin city and suburbs,County_Dublin
8220DB000248,248,Maryfield Drive,,53.38556456,-6.214469631,,,,,Dublin city and suburbs,County_Dublin
8220DB000249,249,Artane Castle,,53.38493355,-6.216149745,,,,,Dublin city and suburbs,County_Dublin
8220DB000250,250,Skelly's Lane,,53.38441945,-6.220245316,,,,,Dublin city and suburbs,County_Dublin
8220DB000251,251,Elmount Crescent,,53.38483228,-6.223219786,,,,,Dublin city and suburbs,County_Dublin
8220DB000252,252,Lady of Mercy,,53.38556802,-6.227969918,,,,,Dublin city and suburbs,County_Dublin
8220DB000253,253,Beaumont Hospital,,53.38996257,-6.224299142,,,,,Dublin city and suburbs,County_Dublin
8220DB000254,254,Beaumont Hospital,,53.3902653,-6.224106114,,,,,Dublin city and suburbs,County_Dublin
8220DB000255,255,Coolgreena Road,,53.38559388,-6.231531872,,,,,Dublin city and suburbs,County_Dublin
8220DB000260,260,Parnell Square East,,53.35429399,-6.263129126,,,,,Dublin city and suburbs,County_Dublin
8220DB000261,261,Parnell Square East,,53.35405628,-6.262853361,,,,,Dublin city and suburbs,County_Dublin
8220DB000262,262,Parnell Square East,,53.35394696,-6.262752649,,,,,Dublin city and suburbs,County_Dublin
8220DB000263,263,Parnell Square East,,53.35374562,-6.262505454,,,,,Dublin city and suburbs,County_Dublin
8220DB000264,264,Parnell Square East,,53.353316,-6.26197,,,,,Dublin city and suburbs,County_Dublin
8220DB000265,265,Parnell Square East,,53.353122,-6.261658,,,,,Dublin city and suburbs,County_Dublin
8220DB000270,270,O'Connell Street Upper,,53.35062339,-6.260424292,,,,,Dublin city and suburbs,County_Dublin
8220DB000271,271,O'Connell Street Lower,,53.34859636,-6.25948542,,,,,Dublin city and suburbs,County_Dublin
8220DB000272,272,O'Connell Street Upper,,53.35146448,-6.260780606,,,,,Dublin city and suburbs,County_Dublin
8220DB000273,273,O'Connell Bridge,,53.34724742,-6.258819402,,,,,Dublin city and suburbs,County_Dublin
8220DB000274,274,O'Connell Street Upper,,53.35034908,-6.260720869,,,,,Dublin city and suburbs,County_Dublin
8220DB000276,276,River Road,,53.3774022,-6.331796583,,,,,Dublin city and suburbs,County_Dublin
8220DB000277,277,O'Connell Street Upper,,53.35082233,-6.26050632,,,,,Dublin city and suburbs,County_Dublin
8220DB000278,278,O'Connell Street Upper,,53.35156087,-6.261227336,,,,,Dublin city and suburbs,County_Dublin
8220DB000279,279,O'Connell Street Upper,,53.35013175,-6.260609547,,,,,Dublin city and suburbs,County_Dublin
8220DB000281,281,O'Connell Street Upper,,53.35134353,-6.261116008,,,,,Dublin city and suburbs,County_Dublin
8220DB000284,284,Rathbourne Avenue,,53.37728262,-6.328389284,,,,,Dublin city and suburbs,County_Dublin
8220DB000286,286,Cathal Brugha Street,,53.35217084,-6.259910611,,,,,Dublin city and suburbs,County_Dublin
8220DB000288,288,Irish Life,,53.34916881,-6.255601703,,,,,Dublin city and suburbs,County_Dublin
8220DB000289,289,Abbey Street Lower,,53.34903518,-6.256298123,,,,,Dublin city and suburbs,County_Dublin
8220DB000292,292,Abbey Street Lower,,53.34919969,-6.255254959,,,,,Dublin city and suburbs,County_Dublin
8220DB000297,297,Eden Quay,,53.34814327,-6.256770126,,,,,Dublin city and suburbs,County_Dublin
8220DB000298,298,Eden Quay,,53.34820066,-6.256392268,,,,,Dublin city and suburbs,County_Dublin
8220DB000299,299,Eden Quay,,53.34824185,-6.256135236,,,,,Dublin city and suburbs,County_Dublin
8220DB000300,300,Liberty Hall,,53.34829924,-6.255757376,,,,,Dublin city and suburbs,County_Dublin
8220DB000301,301,Eden Quay,,53.34798837,-6.256626241,,,,,Dublin city and suburbs,County_Dublin
8220DB000302,302,Eden Quay,,53.3480381,-6.25633882,,,,,Dublin city and suburbs,County_Dublin
8220DB000303,303,Eden Quay,,53.34806,-6.255992453,,,,,Dublin city and suburbs,County_Dublin
8220DB000307,307,O'Donovan Road,,53.33457709,-6.280087464,,,,,Dublin city and suburbs,County_Dublin
8220DB000308,308,Oscar Square,,53.33677119,-6.279533657,,,,,Dublin city and suburbs,County_Dublin
8220DB000309,309,Ardee Street,,53.33784989,-6.278919588,,,,,Dublin city and suburbs,County_Dublin
8220DB000312,312,Wellington Quay,,53.34547647,-6.266206155,,,,,Dublin city and suburbs,County_Dublin
8220DB000315,315,Bachelors Walk,,53.347028,-6.261667,,,,,Dublin city and suburbs,County_Dublin
8220DB000316,316,Bachelors Walk,,53.346893,-6.262228,,,,,Dublin city and suburbs,County_Dublin
8220DB000317,317,Westmoreland Street,,53.34652594,-6.259269366,,,,,Dublin city and suburbs,County_Dublin
8220DB000319,319,Westmoreland Street,,53.34627443,-6.259279614,,,,,Dublin city and suburbs,County_Dublin
8220DB000320,320,Westmoreland Street,,53.34564563,-6.259305233,,,,,Dublin city and suburbs,County_Dublin
8220DB000322,322,Gulliver's Retail Park,,53.40425499,-6.265350845,,,,,Dublin city and suburbs,County_Dublin
8220DB000325,325,Aston Quay,,53.34669705,-6.25990826,,,,,Dublin city and suburbs,County_Dublin
8220DB000328,328,Aston Quay,,53.346333,-6.26144,,,,,Dublin city and suburbs,County_Dublin
8220DB000329,329,Aston Quay,,53.346274,-6.261683,,,,,Dublin city and suburbs,County_Dublin
8220DB000330,330,Crampton Quay,,53.34613021,-6.262334532,,,,,Dublin city and suburbs,County_Dublin
8220DB000333,333,D'Olier Street,,53.34669224,-6.258346364,,,,,Dublin city and suburbs,County_Dublin
8220DB000334,334,D'Olier Street,,53.34658116,-6.258125591,,,,,Dublin city and suburbs,County_Dublin
8220DB000335,335,D'Olier Street,,53.34636141,-6.25784917,,,,,Dublin city and suburbs,County_Dublin
8220DB000336,336,D'Olier Street,,53.34625164,-6.257718467,,,,,Dublin city and suburbs,County_Dublin
8220DB000339,339,Burgh Quay,,53.34725573,-6.256926503,,,,,Dublin city and suburbs,County_Dublin
8220DB000340,340,Townsend Street,,53.345975,-6.256017,,,,,Dublin city and suburbs,County_Dublin
8220DB000341,341,South Townsend Street,,53.345945,-6.256424,,,,,Dublin city and suburbs,County_Dublin
8220DB000342,342,College Street,,53.34556412,-6.256800261,,,,,Dublin city and suburbs,County_Dublin
8220DB000345,345,Pearse Street Garda Station,,53.34547582,-6.256293194,,,,,Dublin city and suburbs,County_Dublin
8220DB000346,346,Pearse Street Garda Station,,53.3455444,-6.256680908,,,,,Dublin city and suburbs,County_Dublin
8220DB000350,350,Prince's Street South,,53.34563194,-6.24976825,,,,,Dublin city and suburbs,County_Dublin
8220DB000351,351,Erne Street,,53.34341826,-6.245308174,,,,,Dublin city and suburbs,County_Dublin
8220DB000352,352,Pearse Square,,53.34298915,-6.24241214,,,,,Dublin city and suburbs,County_Dublin
8220DB000353,353,Grand Canal Quay,,53.34264501,-6.239798018,,,,,Dublin city and suburbs,County_Dublin
8220DB000354,354,Ringsend Road,,53.34223583,-6.23643569,,,,,Dublin city and suburbs,County_Dublin
8220DB000355,355,Ringsend Garage,,53.34181735,-6.233058791,,,,,Dublin city and suburbs,County_Dublin
8220DB000356,356,Ringsend,,53.34190302,-6.226717443,,,,,Dublin city and suburbs,County_Dublin
